# Constructed from biom file
#OTU ID	KarstCh1	KarstCh2	KarstCh3	KarstCh4	KarstCh5	KarstCh6	KarstCh7	KarstCh8
80ee295bd5605b21fb5a2f77c44d0177	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
c72786bcd033ee7b3498ac3b20fd218f	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
1378774ad28ee39526b3f705b841f6f0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
316f11de2a6d42459108391890ce7c26	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
b0c8d28307a64470163f2aaf346aaf2c	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
439da067e6ecdd1a3ff130d787f093e6	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
91fae93143546b4385175dc715a2aca0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0
4ef208ebb5979b12c5deb5248e430895	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0
cd5114345fdb32bf7f773c7cda47cbd8	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
b5448236692cb5960eb83ebbd4df3965	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
c93ff7d39d719b4233c09b30718fb113	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
aaf9ab78d500e5a549dc7900ea4208cc	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
4eedbc4db95bdfde9da3717d8ae1337b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
ddc0c1797c0c8a1964867f4fbf70ad0d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
f353c30fc47972e51bb19aa96800db3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
204b2abcf9cb8497d1d77befa540c332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
18d65a5567c36dd50dcdae960a8b0655	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e7e6dddedf4c8d24238460e6c4c5f7f	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e7ddd2dd4f8b00848ef50ae6da6bf400	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a257385e40705d98ecbcc0d270f70143	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c809f4797a913a2d2f61d2eb305aa704	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
d44b734b13734d812fd53de7d97cc598	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
c7a7484b74c86d02dbb2ffd8e4f41de9	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
5607e2ada5a196fc10bc0aa585416532	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
9094dc302a3f9ccd5db19b113a974497	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
3f20e0ab5cecde94d6eac24e0ba217c0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
ff127af73686d08f49b7daa0c126a267	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
cc010d1186ad59500eb731ef1d22ae32	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
6e3ab4dc6509628609754c3ee3b2ad12	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
e2232cea560c424fd7a004dfbc5d5d98	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
f6e676ce4c7e1d15109ba4abcf563fb8	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
b724a5326e8fc2add097db9d8b49654b	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
56e6fe25f1f0e0b665386f82e5863bfe	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
af6f9202b33caf2b21cbfd14081a2d93	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
86c66edfdf0770c8c6841f99550ee4d6	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
171129432d0e952e61a4aaa9f630e62e	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
6a3643ecf6f8f2440a97b7d8d3a87d59	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0
4c2dc643f893759db124c7277993065d	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0
385e21fb03eae1fa9e3a3a88e1405cdf	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0
51711a83d8cf3bc8dbc7dce50e97fc6d	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
5fd5a9eab2b0664e8973995690493bb7	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
99ede0a98699c55407e8a698806dade2	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
8c6aa4d6badbfb8b87f81103383c79ff	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
e7b8b8a6214f6933e713e4c5a6eba0b8	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
5ff6d678f9f3422bf4aecd8db4e5c8ab	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
2e79bf62ab269d73f421d4f57eefa66b	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
00ee725f097539685a70848863192ea6	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0
37e2f1261832f17c4967fde3b558be04	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0
a0dae610a79ea26a586f911ed891b212	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
64a6aa76b036f6b41f4762ec544d0c12	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0
0ad1dc72b0b1b8300424749e076da1a3	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0
69f73601dfe0c9a00f7c038fad87762a	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0
b96c77047935d665e13294e112d94811	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
a653b7c082c6f3e791c2e3e1b9da663a	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
580d72b02e64b3e698be166cd3f103c9	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0
4db670bd9c8f7252593c0791edab803a	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0
152bbbdc7636b4c63ab60e2a81b978cd	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
a72524d1882efd350768d7a3f16a468d	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
e47483dc86933ad4142a528739ae4c3d	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0
2f46da5fcd35fdbaef937957eb8843b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
f20a1676783c912673e734fd0f239f57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
54c98abd6d7a55cb9750e905f5f9ce84	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
2753d55c503f7280709752d3909b010e	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
0eb8d3d5a27c5e5bb8e06402a93325a4	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
03fa834f91ac5a7bf7280187335bc6c1	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
3f258dd89c5aa5aa4db4db3a95d5bd52	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
4082ec400fad6283685b299998e9d1d2	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
19c3e28bdf00da98e1a545ef79c67f0c	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0
b19b5678f45e5f73d88ea645f2b0558d	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
f6b90b8fe707e71a40905db45c02c9b4	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
daaad70f6fc6e141563c213d1c4a0f2b	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
6609bbb7f43c1f048d34509f38a244ea	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
b39f942c4c87713c36fbd5e1c4bb9859	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
8d80acd779efda1054ebcb4b4f1648fe	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
907779742025cbf4e1cd381d28d71403	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
d76563e91cf8fafcb863f0ebcb42638d	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0
34246f97513176851834b4ffd0d79487	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0
83e4bea52bcb6d1d3077c1542ab8c92f	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0
fa40ce97c9d7660438eb60e69a6eaaf7	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0
edf54641e1587bfc625dd8fc5a85a14c	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
58392a9824420eb51307cd59fada12f8	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
5cfc5de9d36401d86af88da4f5e3f7d4	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
d6e0ec42cc7c8b4b5cf6ad5877b8c56d	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
ff4ba9b31e3b953ba32903b872f14636	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0
702cbf2dd226e6419a7d147d8d9afe35	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0
ebfd437e2705bc6aa291702ad9bb2425	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0
56f01553e40182e586503583d7e03fe3	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
63b56e730fc52b90ee3bdfd11b04c3c6	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0
cbc2e30be13ecfe41a790f529facab45	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0
da80bfeb1ae7bec986dfd3f03aca7162	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0
9a22439757d46050ff3c82a1907cb1c4	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
c731fa527dd395fc2ce8aa173f47f19b	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
4d514b36bca6c79fa4dc5e33d1566d85	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
4ddf2d54b2944b57569348d7aa7676cb	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
6b08ee28e6687b1cf34060c17dd79c2e	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
596d30b63481f74cb55513f4a85b5f86	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0
e47d13e7dc64a39e682ba1316426b3b3	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0
6527b509874e12af704c1b150b1cf414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
d5119ea9323c9bc76fba4b60397a9efc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
fa1a5aff83909f5340868a87f7e07a30	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ccd25950308bee38f7753921f1d57bb	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59a623482516424241aa81b7e3b32688	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f53e56c71a82971297f42bfe9177c5c1	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0321b65a89b1f51c5e3cbe75e05d258c	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d380788a7f4c4bc2947c65e633c0033	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c133176a0dc957e6abcca38d25cc5bf9	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
14c0360e0cfd17d969e2e0e65f035c12	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
0aa5ebab03b1a808d4572d9b9649e4b6	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
273003ff0d08b8d7e55a8bf2d962cdfd	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
13be658e6e8dbda33b225166755055be	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
3cc1d4b3c3af4d2f91241ad8b947248d	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0
26b14398a495cecc65999d224fe0f8d0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ef8badd0e557d64dc08530ac5e814f77	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
693f1fa5b9e5535187f84925e7ec2319	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
096a4e5c59577438f4db8a26bf9065cb	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
43f2c9b7971aefaafc7344b83f7ede33	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
afbac78be9ef25669994574d87640f38	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
daedb859b1e0b5277d48168dfa02c149	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
a8c01d35669fafa4fef274b6158be245	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0
281b29291780b035722df350cfcd506b	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
3a8402960d1d1b179fa0864ce6017622	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
5dd38daf001b70dadd418526e6d8cba4	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
d5ef18768c477f384aa06f75577ba4e1	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
c8279472113b20c42455d06a3fe64c8a	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
1ff2b6a88dcd7ccdb7bf9e06e131be4c	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
42aa4b2e05aaa370f97f82f326c778ba	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0
65bb832a4e3605c7ca37758504d16eec	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
a4299e206e88a505d3495ba024f026d8	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
8d4bc2685ef53c831c368a514c7a1585	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
b300d04e53c497d058eb92f4a2e6a677	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
c4c8e25ab580a04472503181e5d263aa	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
aa10697e441638088b9594c6702cda19	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
dba8dee182936a09e75394fa028592c4	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0
1efbec3b8fd45ef452b51014e5b30595	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
bcb5e35ab9613b847e7eb7f9ba152e6a	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ae3fada7804032e576535ecb36e7be7e	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
a5700a47fbd1802206d4f055790e4d72	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
a5c7360b261deab5e2b9c78966b906e0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
0de6fc8cab65a31a1a56edb7d4971c2e	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
5efde2f9699b7857a62e66bf92dded0e	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
b96536a77a5db1d7c6a91f85ac3f53ca	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
79520181e2d685daa6fe05875bcca176	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
7d9f0795fa030ba629cba4adf30d9c7b	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0
8f2cd80c879f84e51b24a313efeb8f4c	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0
50af113cac3803667adab820c383cedb	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0
ced3969282f05cfad148a1c00e6b4204	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
35875802eab0517acc12b06c1f16a5e8	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
7dda9e1ae83479badafadf0330dbec4b	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
bf3c52bcd6215c200673d288e203d153	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
bb311ef3dddbe91e7fce320f1f54e065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
b631929fe9a705c89d9e9b72a1117fd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
377be0a21d920ac86cf38000b56f0db9	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af1258a11a1def5b763a036ffb9113f6	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f996949caee93dc9d3c88ea7b7b46b05	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd5ae206654790ca473e5ecee6a12a1c	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e5d13919fed1d2c96acc01af0501222	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52318cd8ff95e4a8f83b92585dedd34f	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b25e349271df12da2ff7b2f5d4c640e3	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8bb48fd6dbe0366d82a6162a1e448c6	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106a7b48ec0b85cbfc7f979bb71c6ad7	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
c1fa2823f658f1bee520063e830312ac	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
a0a3f0da8662194e97c48d5b11c99cc7	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
6e3185572d1aef27967d730e229360fb	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
ba7a84267cc28e6cda3ce01ecd4fb57d	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
7a208f8822b33a809d4031e00ff7814f	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
8c8e2ee9007a017969eb9e967978e1d6	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
a2a4e0acec1ab56ef6d204c6b8b8d5dc	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
107190433c7120a24df59f58205954d9	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
5bdb9c56fcda9bb8867f21efefc48e7c	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0
0324f8b539fce8d6d5e3c2ed0e170578	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
d3f6c20dbb5834199ea0789db702a1a2	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
14959c69bd59dd75f4837fa39be91643	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
73b0518d0deb90114740556dbf295467	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
a882307c12199fbc0ec64aa48b25b368	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
adb4cc682532ca5ff3a1b2ceca96b956	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
33b69fd9e3a00cf1d88ad1bce3721c77	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
84a801b0ef7f2cf845c43adce419c103	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
679cd59bed4cbec81e8df1c9de7bb439	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
7d940896d5003fec722efa4389d9ce6e	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
8ab44c90ef432ba268cd2ee03d08254b	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
da2c541915adba36a474304176ff987d	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
3a5171edbca02fab12d76b96872b8d78	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
aed46db914e995d475ad10894c1e0c9a	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
a601231a82505a874563f94eada4a06f	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
c03adfc08e2e62722d0d48019caed0de	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
8e02b2e2fcb68a31245924fb680c7592	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
d80c1c47aeab16839cdab912493be10d	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
a2434f8c1c99b95ad98f7c53c2c20012	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
67f1e71bbe0c9ae3da01e3301569a506	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
9e40fe3bd7cff49102d1f1fb383f2f58	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
d42ce4326c06b518af3f637c2131a41b	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
a159fa7250ad53ac84958d950af9b68f	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
d28856d6fbf9a625cc72aa3f86f08497	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
28880bbd1988fd60d32968abf70bb6d4	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
403b3b37cec747573f1d3e54959e5cab	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
15a2bb74c91041b95b6a4367760f40da	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0
09ccaa504a23960189bd7e1bd2e5d3a7	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
bc639e7b5ba09a501856ba6fa6c31351	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
e868d1951a3498ca41c45bfbc722b2f3	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
46a97c7b4869ac65b67399687ef33da0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
ce93bdc57612d8ea86b3e1f12b443a52	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
82118b570006060cacb06b33a0751781	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
23649f5d7726216e1079c3139e7b6616	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0
d30efdff93df4bf3bbe4168bebead04e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
20149e2a4add44478f00802742db175c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
9e4e9019d64357f53d069129c6f38086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
ffea6af9f276226757403f21fadfb403	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2412e3054462c286fb5d0c39600bff15	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd0faefffa80a2ab90a74828ffaef324	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f6efde0397edf496632482d80e7b744a	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50e93e08be2bf3db74d698cd0c9f134b	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00d5a77830d415c2b5d4f8bf56b79436	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
90b3c7717a704f0aa9cf2f016dbf6773	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
28d7e03ccd260e2b6c875c346b8e41bd	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
3465beb518f9139d729410ff40577793	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
58c39231058fa0bc7d9c8bdcd48d4683	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
a21c7a39db002bb260a51a9c39dc29fc	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
4890b71d5dab2d8204b3f6bdc7ab2c8f	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
0b4f645fbe0f665b6042741281608f9e	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
c50eb7259e623efcbe90655491e65fef	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
44c2147049bd7c58cefdff295c9e0e8f	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
9496859639ad436ec016e92c0d5e09d4	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
b8f506932092841d002f940b3c067adc	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
0a77efe7d74923a6362f924d03ca0d33	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
d1f1ce768d5f6a3c8382e8fba54e12ee	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
19fd6380e83350485360a1e34076535a	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
8c5a9c984983612c45b5026bbb1a43de	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
9fcb02bfd5af9eb09046b4eb8a9715fa	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
ac215a442b44b4d6890c576c6ef525ce	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
79fc83d25258cb7e0c4144f34e1deb65	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
daebf51f10c3edeb924e423724d46998	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
09def1786275ea657ea558b40369a51e	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
09992d34207f090068c87ac68289cf5b	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
d4019b346594ec13b753c81dff3f9bac	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
cac4fb3438db24b6a65a24e85fdf3fdb	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
7f3c1b6fec34a3d5566615791278cf09	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
b34f936f61dcce681d23e56c464ea5a2	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
47d78528015fb0dddb755b6e8dc4a519	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
b5866b2f5fb5eec28c648aa881fd6994	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
b62fb46757562c456ddc3f0c9de2ccfc	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
856388e28948785fbcc1f5c2e5d882b2	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
5125c7cb1e1fb866113b9b8c4782b6f7	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
3badb2b65f5616743209d29549522ada	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
d3546a1b10b2472deff27de43f9926c2	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
74708978ce108f75066baf02264d0b03	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
6c315d9459c97509e7fc879a4f1a3972	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
434331033c14d2213d675ca71a7a62d0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
6d1e38c99392891d3b2b4dcc9588c279	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
f69f4de018d45519eef712e2f41d8f9b	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
efb6cac231d931771d14776fb644ca71	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
c642c90fb169c622330400c8e06ea5cd	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
1f68a4a2ac91006d66f33d5112dba938	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
ca4152598d8b88586c577886ea1372c0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
c83773dd461012bc3b1e5d91c26b41f1	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
7f00a5d411829a8ae7956218a0038f65	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
bebbbb89ca28ba78f0df2e40b811c828	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
2c8ac2741b6bc54cf1783770c98ccb55	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
